node	node_type
MeSH_Tree_Disease:C10.228.140.199.444.375	MeSH_Tree_Disease
MeSH_Disease:D006475	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.859.575	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.597.606.441	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C15.378.100.141.330	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.588.614.250.195.885	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.470.625.050.500	MeSH_Tree_Disease
MeSH_Disease:D007238	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.668.491.650.600	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:F03.625.164.113	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.050.351.968.419.570.363	MeSH_Tree_Disease
MeSH_Tree_Disease:C26.915.300.400.868	MeSH_Tree_Disease
MeSH_Tree_Disease:C09.218.458.341.186	MeSH_Tree_Disease
MeSH_Tree_Disease:C09.218.458.341.374	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.100.500.494.786	MeSH_Tree_Disease
MeSH_Disease:D004751	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C06.689.750	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.221.812.640.400	MeSH_Tree_Disease
MeSH_Tree_Disease:C19.344.894	MeSH_Tree_Disease
MeSH_Disease:D006953	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.907.253.937	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.748.382	MeSH_Tree_Disease
MeSH_Disease:D003027	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C06.405.249.411.307.790	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.950.419.135.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.651.197.734	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.550.513.355.750.187	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.565.398.641.803.350.360	MeSH_Tree_Disease
MeSH_Tree_Disease:C14.907.253.560.200.737	MeSH_Tree_Disease
MeSH_Disease:D020187	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.116.231.754.450.601	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C06.405.249.411.307.090	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.748.561.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C08.360.895.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.648.202	MeSH_Tree_Disease
MeSH_Disease:D004818	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C07.465.910.791	MeSH_Tree_Disease
MeSH_Disease:D014786	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.131.666.763	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.228.140.140.627	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.882.356.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.800.881.312	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.827.742.074	MeSH_Tree_Disease
MeSH_Disease:D048070	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.565.100.480	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.375.354.220.625	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.300.575.925.816	MeSH_Tree_Disease
MeSH_Tree_Disease:C22.627	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C09.218.458.341.186.500.750	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C11.510.174	MeSH_Tree_Disease
MeSH_Tree_Disease:C15.378.071.750	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.174.600.800	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.550.291.937.250	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.660.207.231.576.410	MeSH_Tree_Disease
MeSH_Tree_Disease:C07.465.385	MeSH_Tree_Disease
MeSH_Tree_Disease:C07.320.610	MeSH_Tree_Disease
MeSH_Disease:D009630	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:F03.388.300	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C11.710.800	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.470.670.355	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C05.116.900.938.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.888.942.343.600	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.200.777.419.780.050	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.850.742.812	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.888.885.687.250	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.645.380	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:F03.675.050	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.314.400.250	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.648.595.554.825.700.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.950.419.815.532	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.100.250.852.593.150	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.150.252.410.040.552.846.516	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.588.614.250.387	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.907.253.566.206	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.925.813.400	MeSH_Tree_Disease
MeSH_Disease:D057072	MeSH_Tree_Disease
MeSH_Tree_Disease:C22.268.485	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.626	MeSH_Tree_Disease
MeSH_Disease:D054437	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.586.625.220	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.925.256.430.400	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.925.813.220.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.648.398.850	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.925.081.343.360	MeSH_Tree_Disease
MeSH_Disease:D014842	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.668.829.650.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.090.500.788	MeSH_Tree_Disease
MeSH_Tree_Disease:C25.723.705.600	MeSH_Tree_Disease
MeSH_Disease:D000067559	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.150.252.400.794.352.250	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.550.414.712	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.090.500.437	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.228.140.490.493.063.650.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.565.202.810.666	MeSH_Tree_Disease
MeSH_Disease:D017543	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.925.256.650	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.574.843	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.150.252.819.180	MeSH_Tree_Disease
MeSH_Disease:D001206	MeSH_Tree_Disease
MeSH_Disease:D000071075	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C05.116.165.762.301	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.577.149	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.697.655	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.207.205.300	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.150.252.400.210.125.490	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.865.670	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.322.500.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.131.740	MeSH_Tree_Disease
MeSH_Disease:D018225	MeSH_Tree_Disease
MeSH_Tree_Disease:C14.280.067.565	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.654.521.687	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.565.202.720.100	MeSH_Tree_Disease
MeSH_Tree_Disease:C06.405.249.411.184	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.280.067.672	MeSH_Tree_Disease
MeSH_Tree_Disease:C06.405.469.158.850.850	MeSH_Tree_Disease
MeSH_Tree_Disease:C20.683.515.528.565.750	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.365.155.219	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.920.922.576	MeSH_Tree_Disease
MeSH_Tree_Disease:C08.381.719	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.648.398.641.803.850	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C20.111.258.250.175	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.150.703.534.700	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.550.291.500.937	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.900.300.109.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.550.513	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.610.335.865.859	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C08.381.922.669	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.200.706	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C07.320.610.827	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.700.631.650	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C08.695.501	MeSH_Tree_Disease
MeSH_Tree_Disease:F03.615.400.100	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C09.218.200	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.400.375.200	MeSH_Tree_Disease
MeSH_Disease:D003333	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C20.543.206	MeSH_Tree_Disease
MeSH_Disease:D011051	MeSH_Tree_Disease
MeSH_Tree_Disease:C11.338.190	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.900.418.685.765	MeSH_Tree_Disease
MeSH_Disease:D011504	MeSH_Tree_Disease
MeSH_Disease:D056889	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C08.460.799.649	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.600.325	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.050.351.968.829.495.750	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.116.264.143	MeSH_Tree_Disease
MeSH_Tree_Disease:C20.683	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.292.850	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C15.604.315.300	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.100.250.894.906.820	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.050.351.968.419.393	MeSH_Tree_Disease
MeSH_Disease:D009187	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.131.240.400.960	MeSH_Tree_Disease
MeSH_Tree_Disease:C11.270.019	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.132.960	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.470.615.305	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C26.404.937	MeSH_Tree_Disease
MeSH_Tree_Disease:C24.800	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.925.256.743.175	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.697.098.500.160	MeSH_Tree_Disease
MeSH_Tree_Disease:C22.905.927	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.574.562.500.750	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.090.500.576	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.648.202.449.600	MeSH_Tree_Disease
MeSH_Disease:D054556	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C06.405.469.452	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C15.378.071.363.511	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.470.200.025.480.240	MeSH_Tree_Disease
MeSH_Disease:D004694	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.550.291.500.875	MeSH_Tree_Disease
MeSH_Disease:D010031	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.375.177	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.228.228.399.750.450.200	MeSH_Tree_Disease
MeSH_Tree_Disease:C06.130.564	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.907.253.092.477.100	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.900.300.087.187.300	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.920.500.343.655.677	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.907.253.946.850	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.228.140.430.520.750.300.550	MeSH_Tree_Disease
MeSH_Disease:D057885	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.907.355.350.454.500.200	MeSH_Tree_Disease
MeSH_Disease:D000076263	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C15.378.147.542.319	MeSH_Tree_Disease
MeSH_Disease:D016104	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C25.723.415.246	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.100.937.281	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.150.252.400.310.708	MeSH_Tree_Disease
MeSH_Disease:D000077342	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.550.505.400	MeSH_Tree_Disease
MeSH_Disease:D012734	MeSH_Tree_Disease
MeSH_Tree_Disease:C09.218.807.186.094	MeSH_Tree_Disease
MeSH_Tree_Disease:C14.280.067.093	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C08.381.483.950	MeSH_Tree_Disease
MeSH_Tree_Disease:C14.907.940.890	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C06.405.469.275	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.588.945.947.535.790	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.470.035.085	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C05.116.099.370.894.819	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.588.274.761.500.124	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C06.405.469.158	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.748.749	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.888.144.699.500.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.865.410.160	MeSH_Tree_Disease
MeSH_Disease:D002371	MeSH_Tree_Disease
MeSH_Tree_Disease:F03.657.700	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.400.560.400	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.050.351.500.894.906.820.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C06.405.205.282.750.625.900	MeSH_Tree_Disease
MeSH_Disease:D009444	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.888.592.763.941.661	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.131.085	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.428.275	MeSH_Tree_Disease
MeSH_Disease:D019349	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.322.828	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.180.923	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.695.610	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.565.618.544.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.228.854.525	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.668.829.800.750.300	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.900.300.087.187	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.550.470.251	MeSH_Tree_Disease
MeSH_Disease:D003456	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:F03.615.400.380.299.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.228.228.245.550.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.565.189.937.249	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.150.252.734.201	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.050.351.968.419.570.821	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.200.777.419.936.463	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.597.606.358.800	MeSH_Tree_Disease
MeSH_Disease:D010302	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C05.660.207.540.460.606	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.131.939.316.129.750	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.100.500.731	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.280.123.875.940.349	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.300.816.513.500	MeSH_Tree_Disease
MeSH_Disease:D011818	MeSH_Tree_Disease
MeSH_Tree_Disease:C07.465.815.718.589	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.470.200.025.715	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.470.590.485.225	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C15.378.100.100.970	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.131.621.207.540.460.827	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C15.604.515.569.150	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.584.563.483	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.838.208	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.550.291.671	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.228.140.695.625.550	MeSH_Tree_Disease
MeSH_Tree_Disease:F03.870.400.800.200.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.900.418.365	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.565.925	MeSH_Tree_Disease
MeSH_Tree_Disease:C25.100.812	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.228.140.252.190.530	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.050.351.968.829.132	MeSH_Tree_Disease
MeSH_Disease:D020757	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.131.085	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C08.360.591	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.375.450.450	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.584.563.641.803.925.750	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.150.252.410.868.951.360	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.565.300.764	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.888.144.186	MeSH_Tree_Disease
MeSH_Disease:D011022	MeSH_Tree_Disease
MeSH_Tree_Disease:C26.915.200.200.550	MeSH_Tree_Disease
MeSH_Tree_Disease:C09.603.525	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.050.351.968.934.600	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.610.105.250.550	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C07.465.530.692	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.132.100.362	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.588.274.476.411.307.790.040.040	MeSH_Tree_Disease
MeSH_Tree_Disease:C22.331	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.900.250.300	MeSH_Tree_Disease
MeSH_Disease:D018308	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.100.500.909	MeSH_Tree_Disease
MeSH_Disease:D020432	MeSH_Tree_Disease
MeSH_Disease:D009755	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C07.793.208	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.300.970.249	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.450.565.380.690	MeSH_Tree_Disease
MeSH_Disease:D011671	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.574.500.549	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C26.915.300.425.250.250	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.550.073.425	MeSH_Tree_Disease
MeSH_Tree_Disease:C15.604.515.245	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.200.706.316.309.193	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.648.189.375	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.207.180.500.350	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.550.291.562	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C07.650.525.304	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.465.625.600.380.515	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.626	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.888.144.243.963	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.050.351.937.418.365	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.550.505	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.050.351.500	MeSH_Tree_Disease
MeSH_Disease:D006230	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.695	MeSH_Tree_Disease
MeSH_Disease:D000820	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.131.240.400.915.150	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C19.874.482	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.888.592.763.393	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.300.775	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C15.604.496.320	MeSH_Tree_Disease
MeSH_Disease:D014256	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.565.398.487	MeSH_Tree_Disease
MeSH_Tree_Disease:C08.381.483.581.760.750	MeSH_Tree_Disease
MeSH_Tree_Disease:C06.130.320	MeSH_Tree_Disease
MeSH_Disease:D007905	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.228.140.079.545	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.586.625.280.505.904	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C07.465.397	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.900.300.837.800	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.920.930.400	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.850.400.375	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.480	MeSH_Tree_Disease
MeSH_Tree_Disease:C06.689.667.500.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C11.290.195	MeSH_Tree_Disease
MeSH_Disease:D018353	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C06.552.416	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.565.151.355	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.654.521.625	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.588.274.476.411.445	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.550.717.489.250.200.100	MeSH_Tree_Disease
MeSH_Tree_Disease:C07.465.364	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.920.922.213	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C19.874.788.800	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.827.250.348	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.925.782.350.350.120	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.654.521.500.133.699.713	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.322.937	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C26.915.300.490.150.300	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C11.710.528.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.300.200.495.772	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.574.562.300	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.131.939.410	MeSH_Tree_Disease
MeSH_Tree_Disease:C11.250.616	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.748.939	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.280.123.625.440	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.565.398.641.803.350.300.700	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.100.250.056.750.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C25.100.468	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.050.703.824.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.070.095	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.588.443.392	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.050.703.844.714	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.685	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.150.703.726	MeSH_Tree_Disease
MeSH_Disease:D000081032	MeSH_Tree_Disease
